Datetime,Text
2011-12-23 18:19:46+00:00,Q odio!! puta q pariu viu ja comecei bem aq na loja .-.
2011-12-23 17:16:51+00:00,To q nem o @diinosaulo com as minhas notas do tecnico =/
2011-12-23 17:10:22+00:00,@suuh_whit @pitwolinha meninas vcs foram na quarta-feira pro tecnico um dia depois dos TCCs?
2011-12-23 17:02:29+00:00,@_larigoncalves maior qtdade d MBs da sala parabens =)
2011-12-23 16:49:44+00:00,"O que eu achei q me sai bem eu me sai mal, o q eu achei q iria sair mal me sai bem... WTF??"
2011-12-23 16:48:39+00:00,"@_larigoncalves sua nerd vc tirou MB em tudo menos no seu professor vaca favorito, q foi B ahuahuahayuhau"
2011-12-23 13:18:49+00:00,Indo pro tecnico... hj n passa xD
2011-12-23 00:47:09+00:00,@Renant29 não... eh exterminar por exterminar msm dkaspodkpoasdk
2011-12-23 00:38:42+00:00,@DiinoSaulo Não consegui... fui 2 vezes la... soh lançaram as notas do pessoal do CV e do médio =(
2011-12-23 00:35:08+00:00,Here we Go!!! A net ficou potente do nada udhsaudhsaud
2011-12-23 00:22:34+00:00,Nossa tomei um susto BIZARRO agora no face O.O
2011-12-23 00:21:16+00:00,"@Renant29 Não, soh sabado a noite msm =("
2011-12-23 00:16:38+00:00,@nelmapink Aewwww @Renant29 @RonyKidd podemos montar um grupo de extermínio kdopaskdsopakdsaopdkapo
2011-12-22 22:24:16+00:00,@Taxinhaaa @WonderlandLivia kkkkkkkkkkkkkkkkkk
2011-12-22 19:47:06+00:00,Novo album da Evanescence eh mto lokooooo!!!!!!
2011-12-22 19:11:22+00:00,Hj a net n ta me dando boi =p
2011-12-22 19:10:42+00:00,Q aconteceu @nelmapink??
2011-12-22 12:57:18+00:00,Indo pro trampo... vou tentar a sorte pra ver se as notas do técnico já saíram .-.
2011-12-22 03:20:02+00:00,@beepontieri @nelmapink @Taxinhaaa @_LariGoncalves @pitwolinha @DiinoSaulo kkkkkkkkkkkkkkkkk neh &gt
2011-12-22 03:11:58+00:00,@nelmapink @Taxinhaaa @beepontieri @_LariGoncalves @pitwolinha @DiinoSaulo Versão Funk http://www.youtube.com/watch?feature=player_embedded&amp
2011-12-22 03:10:14+00:00,@nelmapink @Taxinhaaa @beepontieri @_LariGoncalves @pitwolinha @DiinoSaulo A gnt aprenderia melhor assim dhsuahduashdaudahu
2011-12-22 03:08:38+00:00,@nelmapink @Taxinhaaa @beepontieri @_LariGoncalves @pitwolinha @DiinoSaulo Materia do Gilberto melhor explicada kkkkk http://www.youtube.com/watch?v=3AwxEeKwpiY&amp
2011-12-21 21:16:22+00:00,Eluveitie *-*
2011-12-21 21:15:12+00:00,Lógo mais não vou mais precisar mentir no google falando q nasci em 1990 soh pra falar q sou d maior dhusahuda
2011-12-21 21:00:19+00:00,"Net com 8 msns abertos, twitter, facebook, 4 paginas do SOAD, uma d Future Metal, 8 de Illuminatis e um dowload...se a net cair fode tudoO.o"
2011-12-21 20:57:57+00:00,@nelmapink *-*
2011-12-21 20:57:40+00:00,@Julianaavanti soh eu valho por 9 duashduashdausdhaudhau brinks
2011-12-21 20:43:20+00:00,"Depois dos conselhos da @nelmapink, vou voltar ao combate à fera duhasudhaudahus brigado nelma S2 *-*"
2011-12-21 19:15:23+00:00,Future Metal!!! Mto lokoooooooo \o/ \o/ \o/ \o/ \o/ \o/ \o/ #Korn
2011-12-21 18:54:08+00:00,E... qm ta achando esse avatar ridiculo <-------- levanta a mão dhuahduahdu
2011-12-21 18:51:48+00:00,Ontem no trampo encontrei o @Renato_Costta perdido no shopping dashduashdua
2011-12-21 18:50:04+00:00,@Julianaavanti Dm respondida o/
2011-12-21 18:49:35+00:00,@Renant29 Ta mto lokoo!!! Vc tem o manga todo no seu pc? ta foda baixar aq
2011-12-21 18:48:53+00:00,@wesley220294 Tem o Dreams... ja ta chegando dia 15 haha'
2011-12-21 18:48:29+00:00,@nelmapink aff eh essa droga de calor .-. Espero q vc melhore logo =)
2011-12-21 17:37:58+00:00,@wesley220294 Fala aew mlk!! o/
2011-12-21 17:35:14+00:00,vc ainda n melhorou @nelmapink? =(
2011-12-21 17:26:57+00:00,@Julianaavanti Vou manter assim pelo menos por hj dushaduashduas
2011-12-21 17:20:10+00:00,@Julianaavanti nao vai durar muito... me sinto ridiculo assim udhasuhdusa
2011-12-21 16:34:58+00:00,@Julianaavanti vc duvidou? dsaududhasudhau
2011-12-21 15:39:02+00:00,#OMundoAcabaEmUmAno e soh comecei a ler Deadman Wonderland agora .-.
2011-12-21 14:53:04+00:00,@RonyKidd Why so much Hypocrites?
2011-12-21 14:51:32+00:00,Por outro lado a porra da física me quebrou as pernas... 549.9 .-.
2011-12-21 14:50:35+00:00,Enem saiu!! Tirei 880.0 na redação e 770.1 em matemática o.o
2011-12-21 14:42:19+00:00,Baixando o manga de Deadman Wonderland... ja estava na hr .-.
2011-12-21 14:41:28+00:00,@andrebarison oww vlw mano o//
2011-12-21 14:35:08+00:00,@andrebarison ond vc achou os resultados do enem??
2011-12-21 13:55:29+00:00,hahaha' teve gnt q duvidou q eu ia botar o desenho da @Julianaavanti no perfil 66'
2011-12-21 02:29:51+00:00,Nossa achei umas fotos raras aqui da escola... vai direto pro face *-*
2011-12-21 01:28:31+00:00,"@pitwolinha @nelmapink @diinosaulo @taxinhaaa blz eu olho sim =) , alias vou passar la quinta msm, duvido q eles irao por as notas amanha =/"
2011-12-21 00:52:25+00:00,@Nelmapink @taxinhaaa @diinosaulo pois eh fui a toa =( provavelmente eu passarei la d novo amanha
2011-12-21 00:14:42+00:00,@nelmapink @taxinhaaa @diinosaulo affe soh tah as notas do pessoal do medio e do cv =/a gnt tem q saber se estamos d recuperacao ateh dia 26
2011-12-20 23:30:04+00:00,@nelmapink @taxinhaaa @diinosaulo aham ele e sua numerologia ahuahuahua
2011-12-20 23:18:17+00:00,@nelmapink @taxinhaaa kkkkkkkkkkkkkkkkkKkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk ( a nelma sabe pq to rindo xD )
2011-12-20 23:16:03+00:00,@nelmapink *-* vlw amiguinha!!
2011-12-20 23:11:04+00:00,Ainda vou passar no tecnico agora pra ver as notas... @nelmapink @taxinhaaa se quiser vejo a d vcs =)
2011-12-20 23:09:22+00:00,@nelmapink Kkkkkkk se eu t achar no msn eu t falo =)
2011-12-20 23:07:23+00:00,@renant29 fui instalar o chip da tim em um celular q tava bloqueado... soh funfava o chip da claro... agora nem ele funfava mais kkkk
2011-12-20 22:03:37+00:00,ihhh acho q acabei d ferrar um celular d um cliente kkkkkkkk
2011-12-20 21:48:28+00:00,Primeiro 1 real bem gasto ahuahuahyuahyau
2011-12-20 21:48:05+00:00,Acho q nunca fiquei tanto tempo mandando msgs e twittando q nem hj O.o
2011-12-20 21:46:09+00:00,@Renant29 Kkkkkkkkkkkkkkkkkkkkkkk
2011-12-20 21:42:34+00:00,"@Julianaavanti @Renant29 Kkkkkk blz! nao vou poder ir no dia, mas qro ir ai t atormentar ou antes ou depois haha'"
2011-12-20 21:25:43+00:00,Minha guitarra esta ( supostamente ) mais proxima de meu alcancee >.<
2011-12-20 21:21:35+00:00,@julianaavanti @Renant29 e vcs?
2011-12-20 21:20:40+00:00,@julianaavanti @Renant29 vou passar em csa c minha mami *-*
2011-12-20 21:18:45+00:00,"Nunca mais vou esquecer do DNA de Violao da @Taxinhaaa, as fitas seriam as cordas e as pontes de hidrogenio seriam os trastes ahuahuahuahau"
2011-12-20 21:14:54+00:00,@Renant29 Qro ir embora logoooo... faltam 50 min pra fechar a loja xD
2011-12-20 21:11:11+00:00,@Renant29 Mas msm assim ta tenso aq xD
2011-12-20 21:09:27+00:00,Fui o unico q fez a loja lucrar hj!! 17 reais de lucro com DVD hahaha'
2011-12-20 21:06:37+00:00,"@Renant29 Vegetando, suando, qse dormindo e mandando sms e twitter kkkkkkkk"
2011-12-20 20:50:22+00:00,@Renant29 Eu falei pra eles responderem no orkut ou no face
2011-12-20 20:39:57+00:00,"@Renant29 o @Ronykidd e o santana falaram q vao! a dressa vai ver c a mae dela e chamei a adriana e o cardoso, q n responderam ainda"
2011-12-20 20:35:47+00:00,"""bintelectual"": Pessoa metade inteligente e metade burra... OMG ahuahuahuhua"
2011-12-20 20:33:35+00:00,@Renant29 Kkkkkkkkkkkkkkkkk neh xD
2011-12-20 20:30:48+00:00,"@julianaavanti @Renant29 nao soh t seguira no twitter como ira ajudar a proliferar o avatar ""munitinho"" ahuahuahua"
2011-12-20 20:29:00+00:00,@Renant29 kkkkkkkkkkk nada eh de bintelectual ahuahuahua #UmaXotaProIndiano
2011-12-20 20:20:11+00:00,Hj consegui lotar minha inbox xD
2011-12-20 20:19:15+00:00,Acho q vou ganhar um livro de fisica O.o
2011-12-20 20:18:09+00:00,@nelmapink nelminhaaaaaaaaaaaaaaaa me ajuda Y.Y
2011-12-20 19:08:52+00:00,Preciso urgente dos conselhos da @nelmapink Y.Y
2011-12-20 18:52:56+00:00,@Julianaavanti Kkkkkkkkkkkkkkkkkkkkkkkkkkkk
2011-12-20 18:41:56+00:00,@Julianaavanti Ahuahuhauhauhau #euri gostei *-* qdo chegar em csa eu coloco no perfil xD
2011-12-20 18:37:43+00:00,@Julianaavanti Ahuahuahuahua vou la ver xD... kkkkk se sair foda eu coloco no meu perfil!! *-*
2011-12-20 18:17:08+00:00,Nossa to passando mais o dia no twitter e mandando sms do q vendendo xD
2011-12-20 18:09:18+00:00,@Julianaavanti Desenha um avatar pra mim? pra mim ser foda por um tempo =D
2011-12-20 18:06:54+00:00,"Minha madrastra zoando um cliente falando que ele se parece c o vilao do ""meu malvado favorito"" perto dos amigos dele foi a melhor ahuahua"
2011-12-20 18:04:15+00:00,@Renant29 (y)
2011-12-20 18:01:53+00:00,"@andrebarison Ela ta no top 10 das melhores bandas de Gothic Metal do mundo! A banda eh dahora, soh algumas satanistas que deixam a desejar"
2011-12-20 15:53:42+00:00,@andrebarison Vc curte Theathes des vampires? o.o
2011-12-20 15:24:34+00:00,@wesley220294 Vc eh forte ahuahuahuahua
2011-12-20 15:00:53+00:00,Soj os fortes a conhecem =D
2011-12-20 15:00:21+00:00,#MusicaDoCaminhao: O Melhor do Melhor do Mundo em desorientar a cabeca de gente estressada #EfeitoCalmante
2011-12-20 14:56:59+00:00,Forever Alone aq na loja ahuahuahua
2011-12-20 14:38:23+00:00,Q avatar eh esse da @Julianaavanti? OMG
2011-12-20 11:47:42+00:00,Pelo menos faltam soh 4 dias... ae estarei livre!!! \o/
2011-12-20 11:42:04+00:00,Q otimo #maisbriga
2011-12-20 01:52:53+00:00,#Saindo o/
2011-12-20 01:45:05+00:00,@pitwolinha Fato o.o
2011-12-20 01:32:14+00:00,OMG o Dreams ja vai ser dia 15 do mes q vem... o.o
2011-12-20 01:20:50+00:00,@Renant29 Kkk mas em compensacao dormi 13 horas direto d ontem pra hj xD
2011-12-20 01:19:46+00:00,"@Taxinhaaa @WonderlandLivia @nelmapink @Diinosaulo logo ele aparece d nv, rlx u.u"
2011-12-20 00:55:34+00:00,@Taxinhaaa @WonderlandLivia @nelmapink @DiinoSaulo DNA de violao?? ahuahuahuahauhauhauhauhauahhuahuahuahuahauhauhauha
2011-12-20 00:43:23+00:00,Q droga amanha acaba meus creditos... la vou eu ficar sem entrar no twitter
2011-12-20 00:32:09+00:00,"@Renant29 teria sido inteligente se eu DORMISSE, e nao se tivesse ficado acordado O.o"
2011-12-20 00:28:40+00:00,@nelmapink @taxinhaa @WonderlandLivia @Diinosaulo kkkkkkk vdd nelma =D
2011-12-20 00:27:12+00:00,"@WonderlandLivia @nelmapink @DiinoSaulo @Taxinhaaa nem fale em bebe violao, o meu se dividiu em dois Y.Y"
2011-12-19 22:42:39+00:00,"Bizarro! O sinal do meu tim n pega direito la em casa, mas no metro ele pega d boa... #WhatTheFuckIsThat?"
2011-12-19 22:40:59+00:00,@Taxinhaaa A minha d APFQ n faco nem ideia xD... fui la na etec hj d tarde e falaram q soh iriam divulgar as notas d noite. fui a toa =p
2011-12-19 21:51:20+00:00,#MusicaDoCaminhao: Metodo terapeutico coletivo proliferador da dispersao de mal humorados xD
2011-12-19 21:49:55+00:00,Ih a dona do shopping ta falando um monte aq #maisbriga =p
2011-12-19 21:40:55+00:00,Aff ta tocando madonna agora #AlguemMeMataPlz!!!
2011-12-19 21:37:34+00:00,@Julianaavanti Kkkkkkkkkkk blz! =D
2011-12-19 21:28:41+00:00,Perdi mais um show com a @julianaavanti =(
2011-12-19 21:17:48+00:00,@Taxinhaaa Eu vi ele esses dias ele falou q ia ver as notas la na etec essa semana
2011-12-19 21:14:25+00:00,Aq na loja ta chato... mas pelo menos ta tocando coldplay aq *-*
2011-12-19 21:09:16+00:00,kkkkkkk Epic fail: - Qro levar um cel pro meu filho! - Entao leva um Iphone 4 pra ele ele vai adorar! - MAS ELE SOH TEM 7 ANOS!! ahuahuahua
2011-12-19 20:57:52+00:00,"@Taxinhaaa nada nao, soh sdds msm srta #Dinosaula xD"
2011-12-19 20:13:00+00:00,@Taxinhaaa Nachata *-* ( soh pra n perder o costume ) =D
2011-12-19 20:07:46+00:00,Saudades do meu violao u.u
2011-12-19 19:07:18+00:00,"Mas o #RessacaFriends ontem foi lokoo, mas faltou o @Renant29 =("
2011-12-19 19:06:23+00:00,Ir no Ressaca Friends praticamente de ressaca com somente 1 hora de sono eh para os fortes #OuNao
2011-12-19 19:02:31+00:00,"Haha' me rachei de rir... entao o seriado ""chaves"" eh uma obra do capeta @nazidadepressao ???"
2011-12-19 18:28:12+00:00,Meu niver ta chegando... qro minha stratooo Y.Y
2011-12-16 13:42:27+00:00,"eh... hoje não escapei, tenho q trampar hj xD"
2011-12-16 13:00:01+00:00,hj ta mto quentee O.o
2011-12-16 01:06:01+00:00,"No Msn: 30% sou eu conversando normalmente, e 70% sou eu falando ""Mals, a net caiu"""
2011-12-16 00:39:17+00:00,Que ótimo mais briga '-'
2011-12-16 00:12:44+00:00,@nelmapink Bjs nelma boa sorte com eles =)
2011-12-15 23:35:53+00:00,@nelmapink @RonyKidd haha mto engraçado -.-'
2011-12-15 23:33:53+00:00,Merda de net
2011-12-15 23:18:15+00:00,Aeww a hashtag na TT saiu!! xD
2011-12-15 23:14:17+00:00,Parem de me perguntar quem eh essa Ju que nao faço nem ideia udshaudhau #TwitcamErickeJu nem tenho webcam kkkkk
2011-12-15 23:10:34+00:00,@nelmapink as crianças ai estao judiando mto d vc? xD
2011-12-15 20:55:37+00:00,"Agora que minha viola ja era, preciso achar um jeito de juntar mais grana pra descolar outra =p"
2011-12-15 20:53:41+00:00,*-*
2011-12-15 18:20:13+00:00,Tweet nº1000! dedico à: @FloOrLeka @samp_vanessa @Renant29 @nelmapink @jhoy_x @RonyKidd @Lukaz006 @mariana_elric @DiinoSaulo @Julianaavanti
2011-12-15 17:21:05+00:00,@Renant29 Sinceramente nao sei... fui dispensado por hj xD
2011-12-15 17:10:57+00:00,"@Renant29 Ateh q eh dahora... a loja eh no lado da galeria do rock, ai deu pra ficar d conversa c o povo rockeiro q vinha d la xD"
2011-12-15 17:03:41+00:00,@Renant29 hoje não.... =S
2011-12-15 17:02:45+00:00,@Renant29 duahsduahduah NEVER!... esconderei-a à 7 chaves com 2 cadeados em cada cadeado!!
2011-12-15 17:00:07+00:00,Bacãããããna hein? #FraseQueIncomodaSozinha
2011-12-15 16:57:46+00:00,"@Renant29 Não... soh eu a verei, vc nao dhusadhua"
2011-12-15 16:54:54+00:00,@Renant29 Não a verá tão cedo hahahaha'
2011-12-15 16:25:17+00:00,@nelmapink kkkkkkkkkkk soh fui ver agora S2
2011-12-15 16:02:27+00:00,@Taxinhaaa ta acabando com a moral de Evanescence com essas piadinhas de Lítio hdsauhdusahuda
2011-12-15 15:41:47+00:00,@Taxinhaaa @nelmapink kkkkkkkkkkkkkkkkkkkkkkkkkkkkkk eu não li isso... OMG xD
2011-12-15 14:35:47+00:00,Q tenso achei uma foto da época q eu era gordo dkaopskdpoas
2011-12-15 13:31:51+00:00,Me deram a ideia de usar @Faster_W no lugar do antigo... Soh os conhecedores do 74º Elemento saberão o porque do W haha'
2011-12-15 12:58:23+00:00,Pegando as fotos dos ultimos dias de aula... #Saudades3ºC
2011-12-15 12:14:30+00:00,@Renant29 kkkkkkkkk com certeza... ja mandei por aq msm pra n gastar credito com o sms kkkkkkkkk
2011-12-15 12:13:53+00:00,Novo dia... Depois de ontem pelo menos mereço esse descanso =)
2011-12-15 00:38:14+00:00,"Depois dessa, acho q deu pra fechar o dia com chave de ouro"
2011-12-15 00:35:25+00:00,Q otimo... chego na ct e descubro que minha viola esta dividida em dois... ngm merece
2011-12-14 23:44:33+00:00,@nelmapink Longa historia... mas ja to bem de novo gracas a Deus =)
2011-12-14 23:36:34+00:00,@wesley220294 Kkkkkkkkkkkkkkk
2011-12-14 21:54:04+00:00,Pow vou ficar na mao a bateria aq ta acabando =(
2011-12-14 21:52:05+00:00,Cade a @nelmapink pra me ensinar a equacao geral dos gases?
2011-12-14 21:51:21+00:00,@wesley220294 Vc eh fraco! xD
2011-12-14 21:50:44+00:00,carai to ganhando coisa do nda aq do pessoal do shopping... e nem precisei rodar bolsinha nem nda kkkkkkkkkkkkkkkkkkk
2011-12-14 21:49:20+00:00,@wesley220294 Ganhar d todo mundo no naruto kkkkkk
2011-12-14 21:39:00+00:00,@wesley220294 Ow vai disputar campeonato d naruto no ressaca tbm?
2011-12-14 21:38:16+00:00,@wesley220294 To eh dando risada aq kkkkkkkkk
2011-12-14 21:36:50+00:00,Vdd... roubei os suspiros do @andrebarison ahuahuahua tks @wanessasaxofone
2011-12-14 21:34:34+00:00,@wesley220294 Meu pai... ta arrumando uma briga com alguem diferente a cada 30 minutos aq =S
2011-12-14 21:33:32+00:00,Eh... vida de vagaba trampando eh tensa xD
2011-12-14 21:31:03+00:00,Aiai mais briga =(
2011-12-14 21:30:18+00:00,"@Renant29 ateh q ta suave o trampo, apesar do mico que paguei com meu pai que arrumou briga no busao e assustou ateh a karla q tava la =("
2011-12-14 21:22:58+00:00,@Julianaavanti aaa stratocaster ateh q eh mais baratin... *-*
2011-12-14 21:21:10+00:00,@samp_vanessa Kkkk legal... a nossa fase de tcc no simao acabou faz pouco tempo tbm... #TCCehSofrido =(
2011-12-14 21:18:53+00:00,@wesley220294 Com certeza vei eh nois
2011-12-14 21:14:57+00:00,@samp_vanessa Hummm ja ta elaborando seu tcc??
2011-12-14 21:13:27+00:00,@Julianaavanti Mupyyyyyyyyyyyyy *-*
2011-12-14 21:08:10+00:00,Aee ganhei um curso pago de defesa pessoal contra facas de graca xD
2011-12-14 21:02:15+00:00,Mto loka a stratocaster! ela esta na minha mira o/
2011-12-14 21:00:18+00:00,Nossa hj passei a maior vergonha com meu pai quebrando o barraco no onibus do princesa isabel .-.
2011-12-14 20:59:17+00:00,@Julianaavanti E eu?? que vc vai me dar no natal? xD
2011-12-14 20:58:02+00:00,@samp_vanessa E o tecnico?? cm vai? ja terminou?
2011-12-14 20:57:12+00:00,"@samp_vanessa Nenhuma, soh trampando p descolar minha guitarra *-*"
2011-12-14 20:54:02+00:00,@Julianaavanti Te dou um antivirus ou um firewall anti-bot #MalditoBotAvanti ahuhauhau
2011-12-14 20:52:39+00:00,@samp_vanessa *-*
2011-12-14 20:52:03+00:00,"@Nibi_Yokkimato Meu vizinho eh testemulha de jeova... nem queira saber como eh minha vida, principalmente as 7 e meia da manha ahuahuahuahua"
2011-12-14 20:49:33+00:00,@samp_vanessa Barco no coracao e bussola na cabeca? gostei da frase *-*
2011-12-14 17:55:18+00:00,Eh ta corrido aq =)
2011-12-14 17:54:27+00:00,bot AVANTI? ta d brincadeira @Julianaavanti kkkkk
2011-12-14 13:47:32+00:00,eh... o pesadelo soh esta comecando =(
2011-12-14 11:46:05+00:00,@wanessasaxofone Haha' sempre esquecia o nome disso xD
2011-12-14 04:45:41+00:00,"Pena que apesar de quer poder dizer o mesmo pra certa pessoa, nao o posso =("
2011-12-14 04:43:42+00:00,Nesses momentos que relembro que minha mae eh mais do que uma guerreira na vida e sempre continuara sendo! Sempre te amarei mae!!
2011-12-14 04:21:52+00:00,To pessimo aq... ontem foi o pior dia =/
2011-12-12 01:57:06+00:00,"Saindo aq, vai dar a cota da tim... Boa noite aos que ficam o/"
2011-12-12 01:45:11+00:00,@Renant29 naoo... tungstenio ja perdeu a graca u.u
2011-12-12 01:43:46+00:00,@andrebarison kkkkkkk com certeza o/
2011-12-12 01:42:17+00:00,@Taxinhaaa ok srta #DinoSaula xD
2011-12-12 01:31:34+00:00,"Ainda tenho q mudar meu nick e to sem ideia... pow #fasterakaji ja enjoou faz tempo, nem to frequentando a akaji mais =("
2011-12-12 01:29:22+00:00,@andrebarison vai dormir mlk... ta tarde kkk
2011-12-12 01:28:03+00:00,@Taxinhaaa kkkkkkkkkkkk aa vai nem todos sao iguais! vcs mulheres eh q sao! 66'
2011-12-12 01:23:34+00:00,"@Renant29 ok... mas eae, ta gostando do twitter?"
2011-12-12 01:22:42+00:00,@Taxinhaaa kkkkkkk iguais? #What?
2011-12-12 01:20:10+00:00,@Renant29 Com certeza! dez horas neh?
2011-12-12 01:16:19+00:00,Hj aproveito pra ficar ateh meia noite estudando Fisica dos movimentos #ComAMotivacaoAbaixoDeZero u.u
2011-12-12 01:13:49+00:00,@Taxinhaaa kkkkkkkk soh se for contar para o vento kkk #AlwaysForeverAlone u.u
2011-12-12 01:09:24+00:00,@Renant29 @Ronykidd n sei kkkkk
2011-12-12 01:08:25+00:00,@Taxinhaaa Nachata ( soh pra n perder o costume ) kkkkk brinks =)
2011-12-12 01:06:42+00:00,"@fcHyuuga_Neji Kkkkkk ta d boa, esquenta com o q ela fala nao pow '-'"
2011-12-12 00:53:19+00:00,@Ronykidd @Renant29 e vcs perceberam que nossas fotos de perfil do twitter entao todas olhando para o msm lado? kkkkkkkk
2011-12-12 00:50:50+00:00,@Ronykidd @Renant29 hey vcs vao pra reuniao da escola amanha??
2011-12-12 00:49:13+00:00,@Ronykidd @Renant29 Kkkkkkkk bora reviver essa bagaca entao! #UmaXotaProIndiano haha'
2011-12-11 23:52:09+00:00,"Tweet aleatorio do dia vai pra: @Ronykidd, soh pq chegou agora haha'"
2011-12-11 23:49:17+00:00,"net da tim ta osso, fica extremamente lenta depois das 8 da noite .-."
2011-12-11 23:43:28+00:00,@nelmapink e sua mania de criar viciados no twitter kkkkkkk
2011-12-11 23:26:32+00:00,@nelmapink kkkkkk q droga perdi =(... mas o @renant29 com twitter?? #AreYouSeriosBro??
2011-12-11 20:51:26+00:00,Sensualidade??? #SignosFoda OMG o.o
2011-12-11 20:27:45+00:00,@nelmapink kkk Demais... o q mata msm eh esse solzinho besta la fora e a gnt em csa sem fzr nda =/
2011-12-11 20:11:53+00:00,@nelmapink kkkkk nem td mundo eu tbm to sem nada d util pra fzr hj =(
2011-12-11 17:57:22+00:00,@nelmapink kkkkkkkkkkk tragico... ta conseguindo dar conta? xD
2011-12-11 17:36:47+00:00,@nelmapink relembrando os tempos do FAS? XD
2011-12-11 16:47:45+00:00,Tocando: Nada... ta foda afinar a viola sem o afinador =(
2011-12-11 16:02:13+00:00,Como alguem pode ficar cabisbaixo depois de assistir #AfterShock ? ja acordei desanimado =(
2011-12-09 18:48:54+00:00,@Ronykidd hey mlk a gnt ainda vai juntar o pessoal pro shopping amanha?
2011-12-09 18:46:55+00:00,@Taxinhaaa @nelmapink @Diinosaulo @Lizzy_angelis kkkk animo menina! no prox semestre tem mais APFQ com professor #Gilberto hahaha' =)
2011-12-09 18:24:59+00:00,@suuh_whit Vc toca guitarra? \o/
